close,date,high,low,open,quoteVolume,volume,weightedAverage
0.0024301620134372943,1430956800,226.0,225.0,226.0,0.0002774,0.06254532,225.46979091
0.0037183387848551946,1431043200,249.53240001,240.0,240.0,0.12098257,29.08440758,240.40163458
0.003142003023473342,1431129600,249.53240001,238.5565,239.806,0.47470879,115.36779752,243.02856816
0.003545982576507853,1431216000,246.25,246.25,246.25,0.0018872,0.464723,246.25
0.003280480293540621,1431302400,246.25,225.0,225.0,0.5570808,133.68748296,239.97862242
0.0034753283164662453,1431388800,244.90444044,239.07113593,239.07113593,0.02154152,5.19530753,241.17645969
0.003186288631516999,1431475200,239.39988755,239.39988755,239.39988755,0.0004266,0.10212799,239.39988755
0.003389305617216948,1431561600,249.53240001,236.01,240.77139588,1.31297869,318.9187259,242.89710741
0.0033917367933143684,1431648000,254.0,237.005,243.26620001,0.14235369,34.76105879,244.18797152
0.00340158226834578,1431734400,252.99999999,243.31250001,244.0,0.47456153,115.80995806,244.0357061
0.0033917367933143684,1431820800,249.99999999,243.31250001,243.5,0.18244941,44.42495523,243.49190951
0.003345095095233168,1431907200,245.5,235.00000001,240.5,0.1288073,31.34106169,243.31743382
0.0034278368693047012,1431993600,260.0,230.5,242.00000017,85.65301702,20339.31806626,237.46178212
0.002825043525288569,1432080000,243.99999999,232.00000002,240.00000001,89.79940427,21723.68279538,241.91343998
0.002825320019848084,1432166400,233.14749997,230.83999767,233.14749997,38.74573197,9008.53353363,232.50389334
0.003034424797568243,1432252800,237.40539423,232.52549999,232.52549999,0.29279121,69.01840017,235.72565643
0.0033114466765548703,1432339200,242.0,235.6075675,239.99999999,0.11015718,26.57979491,241.28971818
0.003375327666861768,1432425600,243.0,235.65603177,241.95,0.1346827,32.50679829,241.35838007
0.0029524776190106225,1432512000,242.0,234.15866811,236.92205,0.09768836,23.09186949,236.38301939
0.0029723643643392913,1432598400,241.6212575,234.326575,240.0,0.30192259,72.35565596,239.64969287
0.0032082758074503392,1432684800,241.0,235.66789119,235.66789119,0.04425466,10.55710102,238.5534321
0.0030970288911312278,1432771200,241.72665748,236.913,240.0,1.12910599,271.72154245,240.651936
0.0030788923247957664,1432857600,243.0,237.34458299,238.51,0.59893136,142.42675822,237.80147064
0.002919893033108814,1432944000,237.99999999,234.326575,237.35466667,0.04284466,10.13073056,236.452584
0.002850235637706597,1433030400,240.99999999,233.00000001,234.326575,0.16125151,37.80401453,234.44130563
0.0027629556040169537,1433116800,239.9799959,231.33781455,233.00000001,0.32609443,75.92108586,232.81932741
0.0028502356266796643,1433203200,234.99999967,223.0,230.83999762,0.68955954,157.29018026,228.10239165
0.0028502356345560444,1433289600,232.99999995,224.00000001,225.00000354,0.28188403,64.01656863,227.1025025
0.0024301620134372943,1433376000,229.0,225.0,229.0,0.06099114,13.93599046,228.49204753
0.0026401988253094005,1433462400,229.0,225.00000001,225.00000001,0.03601151,8.14584367,226.20111376
0.002535180337458991,1433548800,227.00000008,224.00001675,224.00001675,0.10459579,23.68322609,226.42618875
0.002692708028277426,1433635200,243.00000001,225.0,226.99999843,1.18758216,282.74741483,238.08661358
0.002692707975768224,1433721600,229.999999,226.00000001,226.00000001,0.02010675,4.62412547,229.97876235
0.002692708028277426,1433808000,237.0,230.0,235.0,0.20923048,48.57459771,232.15832468
0.0030602724490536096,1433894400,238.0,230.0,237.0,0.59051532,136.51135673,231.17326867
0.0032177475445539835,1433980800,239.99899992,229.0,229.0,0.09268559,21.77331682,234.91587879
0.002692708028277426,1434067200,239.99899992,229.0,229.5,0.05144691,12.05289186,234.27824659
0.0032177475445539835,1434153600,239.99899992,231.00000001,239.99898999,0.18351719,44.03222386,239.93514646
0.003165290854989662,1434240000,239.0,232.50000001,232.50000001,0.00675124,1.57189746,232.83092588
0.0030602724490536096,1434326400,237.49999999,234.00000001,234.00000001,0.25462051,59.97970517,235.56509713
0.0029195477850992996,1434412800,241.80000001,234.32,237.0,0.40351195,95.7334639,237.25062889
0.003742892087637952,1434499200,250.0,234.32,234.32,1.43872702,357.92998908,248.78241953
0.003887853111123182,1434585600,254.0,245.0,245.0,1.06789551,268.48433653,251.41442586
0.0037428920818619385,1434672000,256.64346013,243.0141492,250.0,3.66859856,913.00284734,248.8696521
0.003307287554385873,1434758400,249.99999989,238.00000001,244.93383776,1.68915676,413.73278585,244.9345115
0.003559109876724767,1434844800,246.49999999,238.74611776,240.197175,0.8273664,198.26959477,239.63940858
0.0034803460727978203,1434931200,250.95562501,243.18145623,246.49999999,1.0914623,270.64727355,247.96758765
0.0034278368698297933,1435017600,249.0,244.0,249.0,0.07314186,17.84842109,244.02470883
0.003067853389093775,1435104000,247.85175,233.79446564,246.7871,8.4918282,2044.6173318,240.77469346
0.0034413581439711165,1435190400,245.49772898,238.63595,238.63595,1.08950831,265.99415173,244.14146206
0.0034698442322042156,1435276800,244.8,239.0,244.00000245,0.1453977,35.3613774,243.20451699
0.003742892087637952,1435363200,250.0,240.0000024,240.00000241,0.6850492,170.1315464,248.34938337
0.0037423669950831795,1435449600,249.98999999,245.0,245.0,0.0023851,0.59480794,249.38490678
0.004040619267941569,1435536000,255.67500001,246.90192338,249.98999999,0.24813333,62.7340424,252.82392495
0.004234655213464333,1435622400,263.8815,255.17352623,255.41815473,0.79627241,206.41433163,259.22577379
0.004428536200653496,1435708800,263.05759894,253.65851835,259.0,1.11678715,289.88160875,259.56746435
0.004005438102478082,1435795200,256.92304903,255.0,255.83983613,0.12146926,31.04867242,255.60929923
0.004069657408529517,1435881600,256.22301049,255.0,255.0,0.07495767,19.14722713,255.44053241
0.004110456508414136,1435968000,257.0,253.48779475,256.22301049,0.3604844,92.01619297,255.25707345
0.004635023446064718,1436054400,276.58553125,254.53392093,257.5,1.52373963,403.89512783,265.06833574
0.004689816256941785,1436140800,300.9999993,266.0,270.0,1.32694264,358.56788491,270.22108876
0.004419816717742862,1436227200,267.65000001,262.89154266,265.24512018,0.34957736,92.56543244,264.79241231
0.004793076147523568,1436313600,276.46321919,263.482575,267.0,1.37499075,368.42765109,267.94918517
0.004640799458391201,1436400000,270.5888486,265.77514014,270.58884859,1.08194303,288.7726741,266.9019219
0.005633223394486896,1436486400,289.32575,270.09999999,270.09999999,2.93036512,822.37743056,280.63991922
0.005843260206884094,1436572800,298.25850978,265.41403,265.41403,1.81617427,522.02955941,287.43362795
0.006998462671655579,1436659200,312.24054041,296.10649522,298.60792499,2.7229989,825.14478181,303.02795267
0.005784916547796497,1436745600,307.00000001,270.00000001,307.00000001,3.45833771,1000.27753806,289.23651243
0.005784916548321589,1436832000,292.84749999,288.88888699,288.888887,0.26486579,76.58335418,289.14022525
0.0054929143928581885,1436918400,292.8475,283.32791599,292.84749999,0.97443179,278.76282758,286.07731238
0.005393291263419369,1437004800,292.8475,280.233,280.233,1.79658941,510.18357931,283.97338672
0.0053252529808892005,1437091200,281.43066515,274.74360024,281.43066515,0.96289328,268.20186227,278.53747434
0.0050828888782098285,1437177600,275.57345,274.24387431,275.568525,0.10857075,29.80335682,274.50631802
0.005213149709306917,1437264000,281.454425,272.90902501,281.45442499,0.38709975,108.53770902,280.38692618
0.005419321905276345,1437350400,282.49798267,274.14820466,277.99999883,0.97426167,273.78471774,281.01764256
0.0053108434043605286,1437436800,285.99878125,279.1,282.54083484,1.15062232,327.67267473,284.77865328
0.005213149771267779,1437523200,282.794225,278.00000001,278.00000001,1.72760321,485.10670976,280.79752743
0.005213149770742687,1437609600,278.00000449,278.0,278.00000449,0.18553624,51.5790752,278.00000263
0.005528204988550844,1437696000,284.0,278.0,278.0,0.59738719,167.5047101,280.39555067
0.005524591043181662,1437782400,294.16835476,283.75387501,283.75387501,0.72172985,211.14607554,292.55555321
0.005741045792386535,1437868800,293.92369999,286.90364013,293.92369999,0.01125044,3.26348367,290.07609279
0.006010833861797437,1437955200,293.19131973,284.866925,285.40000001,0.89737362,256.06094625,285.34485586
0.005919468788547806,1438041600,294.38714898,290.35343548,293.10620822,0.27414151,80.50339422,293.6563464
0.0061135141132644035,1438128000,299.4672167,291.45133763,294.07110119,1.44843368,428.81935555,296.0572938
0.005560264830033896,1438214400,293.39719705,284.0,292.36183522,0.82647886,239.13508551,289.34204743
0.005583287142464302,1438300800,287.88215399,284.0,284.0,0.10279384,29.23487883,284.40302294
0.00531003043377613,1438387200,284.00000001,275.7245078,284.00000001,1.0811874,301.37639242,278.74574974
0.005656226363577115,1438473600,286.438075,280.0,280.0,0.37397484,106.5638591,284.94927387
0.005788947013491658,1438560000,288.96564431,284.28627499,285.4383,0.26392367,75.70679403,286.85109614
0.005738241800422948,1438646400,288.0,281.10448572,281.10448572,0.04194037,11.94721831,284.86201513
0.005715652341306103,1438732800,288.965425,279.79331405,288.19999998,0.03223517,9.29752713,288.4280473
0.00551445676648374,1438819200,283.738175,275.637475,279.79331405,0.59909152,167.08972647,278.90517708
0.005104061901576612,1438905600,277.22849063,275.9225,277.22849063,0.22535742,62.18237138,275.92777459
0.004425511726222292,1438992000,282.235975,262.64762661,280.99991008,3.80112337,1032.69471792,271.6814524
0.004733396132370988,1439078400,269.75811042,262.101,263.0,1.534615,410.00762714,267.17295682
0.004594555840979172,1439164800,266.21932357,262.1,266.21932357,0.03632447,9.52216239,262.14181233
0.004754011708587403,1439251200,269.25604587,261.60615343,266.21932357,0.94345384,247.49436684,262.32800838
0.0045522256220946605,1439337600,275.6263664,263.32859493,269.25604587,2.55771761,682.18727975,266.71720016
0.004425511726222292,1439424000,269.87728091,260.0,263.39255361,3.18938366,838.98645622,263.05598374
0.004530530132158345,1439510400,265.0,255.0,260.143425,2.12871507,556.22575402,261.29647967
0.00417750288422386,1439596800,267.0,258.27685,265.0,0.56467334,147.73850257,261.63534226
0.004098079870311194,1439683200,264.818575,256.76429583,257.89777067,0.94027517,247.33524901,263.04560293
0.00439256494181516,1439769600,263.884775,257.00000516,257.00000516,0.44061774,115.70648577,262.60060652
0.0,1439856000,262.38059156,174.57013394,262.38059156,12.5883254,2979.91680061,236.72066823
0.0025351803820918128,1439942400,241.876825,191.29999999,191.29999999,23.38265523,5214.46440764,223.00565767
0.0029027448401495303,1440028800,241.75778125,226.99999785,226.99999785,8.17811865,1900.49598303,232.38792005
0.0028570619312344656,1440115200,242.0500026,228.0,229.65637733,11.29758139,2623.03047514,232.17628486
0.002706334328701066,1440201600,285.0,225.0,233.13000271,4.49126461,1097.99004162,244.47235622
0.0026114577450354007,1440288000,236.14959975,226.43859881,230.25950309,1.58811397,369.92537078,232.93376783
0.0016950331718849267,1440374400,236.99999909,201.45752417,228.4526468,29.18247632,6440.35548189,220.69256259
0.002167090908142759,1440460800,219.99000003,197.57400001,214.965,24.41200938,5064.27486289,207.45014406
0.002586639437756921,1440547200,227.99000003,216.15825722,219.99000003,5.97199356,1337.59870511,223.97859134
0.0021676159980720706,1440633600,229.19941841,208.3,222.00000001,7.27322976,1607.02008258,220.94999547
0.002700059316692949,1440720000,233.99000003,212.183456,215.4287159,1.3420665,306.69311794,228.5230411
0.0029552540431175573,1440806400,235.0,220.0,232.0,4.08031906,925.51764615,226.8248224
0.0019063827138312336,1440892800,226.90000001,211.01100212,226.90000001,4.37372302,973.41945106,222.56083584
0.0024322623820811073,1440979200,226.9,211.0,215.00000001,2.85951487,624.09319036,218.25142331
0.0023747490504949526,1441065600,229.5,223.32478814,226.11789796,4.41863979,995.59920308,225.3180278
0.0024826712169304134,1441152000,232.99999999,222.28830581,226.0,1.7169761,391.79088737,228.1865702
0.002745217231770545,1441238400,232.67213551,224.35971855,226.00000001,0.70867829,163.11990688,230.17483276
0.002745217231770545,1441324800,231.00000001,225.00000001,225.00000001,1.18922843,272.20435639,228.89156492
0.002850235637706597,1441411200,238.99000003,226.54264212,231.00000001,4.56172397,1058.47759632,232.03455607
0.0030998066279682365,1441497600,243.22733484,233.00000001,233.00000001,3.10942669,746.77449908,240.16469064
0.003475095152501018,1441584000,245.0,236.5,241.4,7.98058162,1928.74056669,241.67919815
0.003212549138711069,1441670400,243.5,239.90000002,243.5,0.1156428,27.7990218,240.38696574
0.003249305549808259,1441756800,243.0,236.5,242.99999999,3.24558349,772.01918011,237.86760762
0.0034189628140031056,1441843200,243.83099999,236.50000001,240.59999866,0.71449208,172.41081462,241.30542444
0.003149538094624347,1441929600,255.00000001,236.37099997,236.60000033,5.6440419,1385.38482169,245.45969825
0.003217800057957689,1442016000,244.90709278,236.61000002,238.70000001,2.90768019,696.20053029,239.43504264
0.0025089258178893348,1442102400,237.60200001,226.5,237.60200001,2.09062416,487.20956036,233.04502535
0.002613944228026124,1442188800,233.97779999,226.50000021,233.97779999,0.87604102,201.70637489,230.24763714
0.0028502354239941397,1442275200,232.9999994,228.50000285,228.50000286,0.52268107,120.33838143,230.23290556
0.002692709606704067,1442361600,233.47357311,230.00003003,232.99999594,0.18154864,41.9559744,231.10046105
0.002823981037272768,1442448000,235.68915619,231.47357312,231.47357312,0.42593405,99.69752976,234.06799659
0.0031266440821302866,1442534400,238.26400001,232.50000051,232.70000005,0.25938538,61.31583346,236.38893398
0.002927424165544503,1442620800,235.8,231.47357311,233.50000101,0.76007611,177.84208562,233.97931245
0.002927424165544503,1442707200,234.47,231.47357312,234.47,0.28702629,67.14402084,233.92986349
0.002561434495240239,1442793600,233.00000001,227.16978664,233.00000001,1.62687217,374.66359751,230.29688774
0.0025097845008854713,1442880000,232.49999989,225.91,227.49998999,2.80596112,637.70344267,227.26738375
0.0025876896223413735,1442966400,232.4999999,227.5413,227.5413,0.34079899,77.82579095,228.36273944
0.0029552540431175573,1443052800,235.0,228.0,230.30000001,2.65084418,619.6479114,233.75493591
0.0031127816520216366,1443139200,238.26400001,232.01000001,235.52,0.89900027,210.62325746,234.28608922
0.002850235689690707,1443225600,238.00000001,232.5,238.0,0.4919394,115.85075894,235.4980287
0.0028502619311648898,1443312000,237.09999999,233.000007,233.000007,0.12400911,28.9457349,233.41619743
0.0033858295064051885,1443398400,243.493875,232.0,237.09998269,34.27563236,8239.10441721,240.37789677
0.003322818463893741,1443484800,245.4999,234.68665,243.19999999,28.18567544,6796.32023097,241.126747
0.0031127816525467287,1443571200,245.4,233.000001,242.14,2.84086256,680.52383966,239.54831509
0.003359574905446267,1443657600,242.69999999,236.0,236.00000001,1.01437994,244.76810362,241.29824928
0.003217800057957689,1443744000,243.5403,236.20001,242.3,1.89239444,458.57828883,242.32701129
0.0033742249735994392,1443830400,242.999,237.99,241.67548782,0.12696552,30.56132704,240.70572108
0.003373699881569759,1443916800,242.979,237.99,238.16725533,0.2222369,53.28731742,239.77709112
0.003059222264994249,1444003200,242.969,236.97900001,238.8,0.55357074,131.76992734,238.03629386
0.003335945764635747,1444089600,249.76639999,236.98000001,238.0878687,2.12774899,520.03352388,244.40548501
0.00337532766738686,1444176000,252.38676,241.0,242.25,2.38177222,586.72694405,246.34049348
0.003338571352381513,1444262400,248.49999932,242.06,248.49999932,1.06729223,262.51352771,245.96218386
0.0034278368703548855,1444348800,246.89,242.0,246.89,1.81916301,443.07583373,243.56026991
0.0033805785871585704,1444435200,246.5,242.40020005,246.4,0.41406883,101.51466383,245.16374206
0.0036526868387136598,1444521600,248.28210623,243.1,243.1,3.85520843,950.06038715,246.43554412
0.003459347647781826,1444608000,248.37944518,243.5092607,243.5092607,0.79457878,195.01732935,245.43485713
0.0036626633819666007,1444694400,250.39999882,244.6001001,244.6001001,1.13392001,280.83323319,247.66582362
0.003863661829889736,1444780800,257.26208372,247.15829748,250.38777646,2.92851324,736.39530531,251.45705174
0.004228245152512012,1444867200,262.66813468,251.02606982,253.99999995,4.75728064,1223.80879756,257.24965377
0.004587291689485608,1444953600,266.08098303,254.00954551,259.50329999,3.0572596,796.79748632,260.62473933
0.004637763468166694,1445040000,277.6389,261.0,266.0,2.60201111,699.356047,268.77519635
0.004793076146473384,1445126400,272.99999996,261.0,272.99999996,4.53847974,1209.76779022,266.55793559
0.0044255117382994095,1445212800,269.99999999,261.50000001,261.50000001,0.77363988,205.73973397,265.9373428
0.005081876238230592,1445299200,275.5,262.00000001,267.44400081,3.74987663,1011.0685634,269.62715394
0.004598792096541873,1445385600,275.49999,261.9246,275.49999,8.71138575,2331.3783515,267.62428141
0.005115850215542566,1445472000,276.14700001,261.0,266.30000001,8.3713384,2238.98496921,267.45842328
0.005205910309076356,1445558400,284.29949888,270.31000003,270.31000003,3.29078025,917.39832526,278.77836122
0.005318168701770766,1445644800,283.92550526,278.49899517,278.49899517,1.55954079,435.87485692,279.48923152
0.005730365428379217,1445731200,298.73999999,281.60227631,283.05999998,16.3272806,4739.14131151,290.25907177
0.005396931980605686,1445817600,291.01634988,279.0,287.85000018,11.84687062,3372.45297058,284.6703639
0.006237078910938519,1445904000,298.5,281.0,281.59999999,18.82810128,5466.31294789,290.3273605
0.006116186758182594,1445990400,307.75,281.01633477,297.69996256,21.61308183,6478.98043305,299.77124428
0.007029968137776638,1446076800,314.6753,293.31363296,295.5,23.31888266,7229.67027246,310.03502088
0.007779274524515958,1446163200,326.87000009,307.1,312.59999894,48.43007412,15426.06825397,318.52249938
0.006893444266244619,1446249600,332.0,306.45969915,326.8700001,29.68975229,9455.35534492,318.47201864
0.007772682601614799,1446336000,328.96200408,312.08011732,312.08011732,3.49849756,1128.35413233,322.52534494
0.009993040540770489,1446422400,370.02602501,320.366901,326.744471,28.73601239,10188.31647562,354.54872225
0.011619272532841889,1446508800,424.0,355.87499999,366.1,72.386865,28008.4737616,386.92756982
0.011251708112065707,1446595200,477.0,359.48965566,399.99,117.31877368,50090.55955153,426.96115873
0.010731867000581877,1446681600,416.05800073,366.71097058,393.0,57.94694772,22723.78031612,392.14801141
0.010516579270513339,1446768000,398.88888888,350.0,382.50000001,42.55701272,15753.9061563,370.18355258
0.0111466897029791,1446854400,397.3333333,367.30009891,367.30009891,36.73375642,14135.54767876,384.81084039
0.01009650564729422,1446940800,389.35,369.0,384.500001,8.94422439,3371.05062955,376.89692057
0.010808005346985883,1447027200,387.9099995,362.99999999,371.00006667,31.78925921,11796.61678413,371.08813093
0.00821668401016104,1447113600,385.63229092,327.70000002,382.51554957,38.91769851,13633.17558794,350.3078576
0.007057798071009449,1447200000,341.0,303.33311004,335.20014905,75.26690236,24073.00331861,319.83518072
0.008416211151792287,1447286400,343.29180826,308.99607256,313.13,27.03850585,8966.00556231,331.60136924
0.008416838111675724,1447372800,343.10639329,325.00000001,339.0,18.08778244,6071.59637035,335.67389427
0.008478697103324238,1447459200,340.19,332.2,336.99999899,11.4820363,3876.89106148,337.6483892
0.007313517889463737,1447545600,341.1,318.0,340.18999999,85.79890782,27998.28341889,326.32447347
0.008048646731016105,1447632000,336.00400001,318.0,318.0,10.82634888,3587.00092425,331.32138674
0.00815419569151422,1447718400,340.0,331.0,334.99999222,15.80354243,5314.08033778,336.25880787
0.008274962036945666,1447804800,341.77699995,334.0,338.49998933,9.80994979,3288.34249066,335.20482378
0.007891119069602822,1447891200,337.89998789,320.10000001,336.31001223,17.2874816,5716.69682478,330.68418853
0.007812355318185079,1447977600,332.95,317.99999999,332.949999,16.13166013,5201.18951038,322.42121818
0.007880617280993329,1448064000,335.34000003,323.0,323.49999999,12.86766664,4224.14769499,328.27612131
0.008043395810719299,1448150400,334.68999999,323.1,325.5000414,11.96320857,3956.72574788,330.74118241
0.007705761635634894,1448236800,334.69,324.00004591,328.75,1.25672713,415.49691086,330.61823919
0.007471045498367815,1448323200,329.99,321.0,329.99,15.77186789,5114.09038296,324.25394497
0.007785575624146293,1448409600,329.0,318.10010001,327.9998999,13.33573488,4363.41308284,327.19704779
0.009261676121260432,1448496000,366.95586085,326.99047556,328.989999,37.19067652,12795.53470417,344.05221688
0.009623920434038709,1448582400,378.888888,349.00000605,355.10130018,14.7870852,5368.60568671,363.06044187
0.009308867602248735,1448668800,364.0,354.00000001,361.99995456,23.57980011,8422.3282943,357.18404121
0.0103065424607416,1448755200,378.888888,356.50014836,357.100001,5.68108327,2090.20380147,367.92345792
0.010542833871472257,1448841600,385.00000001,371.99999999,375.0,11.27324131,4270.35881246,378.80487918
0.009728941225992944,1448928000,379.39999999,355.0,379.39999999,16.3985129,6039.86433605,368.31780862
0.009815840376302478,1449014400,366.36659,353.525125,356.450002,10.15577701,3623.81496124,356.8230139
0.009886468833846838,1449100800,375.0,356.00000801,365.46090835,7.39747862,2682.53387575,362.62813501
0.009808230122474663,1449187200,366.0,355.12278158,364.99999941,11.14497171,4006.18956686,359.4616183
