date,high,low,open,close,volume,quoteVolume,weightedAverage
1516924800,11635.62260994,10293.1857382,11167.46487651,11079.309822,68040992.544272,6268.16691429,10855.00649147
1517011200,11650.0,10824.81809367,11079.309822,11480.56138879,44932560.260247,3971.22192802,11314.54274645
1517097600,12200.0,11425.0,11480.56138955,11849.99989962,48878713.473869,4119.40187491,11865.48799027
1517184000,12000.0,11100.0,11849.99989962,11227.0,35761454.807131,3123.57790019,11448.8756003
1517270400,11271.32887049,9850.0,11235.46599465,10181.53934991,67375546.228963,6439.28051289,10463.2103065
1517356800,10424.62688464,9700.46388593,10184.66464945,10261.25665107,42316889.544944,4204.12784229,10065.55726476
1517443200,10367.78412393,8820.0,10261.25665108,9199.57000007,57494536.756159,6084.61480431,9449.16623406
1517529600,9211.44851783,7966.88926862,9199.57000009,8872.00000009,100201900.72844,11578.56101524,8654.08927729
1517616000,9497.134812,8207.79288033,8890.977208,9216.41034089,51414495.727375,5697.60052073,9023.88567613
1517702400,9400.0,7900.05161,9215.56138953,8168.01000005,53690353.476276,6283.56156827,8544.57347046
1517788800,8369.99999998,6666.6666666,8195.26036052,6960.0,120383256.53706,16260.93212085,7403.21991644
1517875200,7921.69007689,6012.62120401,6957.00000001,7723.99999884,153123114.49307,22290.57450701,6869.41085546
1517961600,8640.0,7200.0,7719.43699777,7568.39928201,92900223.399824,11660.40709991,7967.15094111
1518048000,8700.09999999,7568.39928203,7584.00167162,8250.0,57792265.352506,6991.5492234,8266.01708804
1518134400,8744.99999999,7756.0,8254.28850196,8682.31340707,42846194.616737,5169.72917532,8287.89926197
1518220800,9069.99999984,8144.47445801,8682.31340707,8560.42138972,53070135.402707,6157.8192782,8618.33272544
1518307200,8560.42138972,7805.0,8544.23896512,8070.0,36772320.677687,4509.32045465,8154.73662772
1518393600,9000.0,8070.0,8070.0,8910.0,33126284.390374,3826.23588267,8657.66915741
1518480000,8943.49999999,8355.0,8889.00000164,8500.61835334,31293751.677267,3642.31316735,8591.72461
1518566400,9485.88887924,8500.6183543,8523.09999763,9469.99998292,37263750.946118,4108.85804018,9069.12591813
1518652800,10198.5,9319.84000301,9456.2142096,10004.0,51604899.336311,5275.10959608,9782.71605478
1518739200,10279.99999999,9674.52416058,10010.0,10161.00000514,30062234.361222,3011.99598281,9980.83481279
1518825600,11069.43999976,10045.0,10161.00000514,11049.0,41193022.43693,3857.71800657,10678.08024505
1518912000,11248.0,10080.0,11049.0,10379.00000001,51229772.144017,4812.39715935,10645.37494468
1518998400,11246.98765432,10289.99999911,10399.99999946,11155.99999985,33452377.076487,3077.15666606,10871.19724694
1519084800,11777.0,11080.99999997,11178.99999824,11217.16508497,51451610.460097,4494.83977842,11446.81746101
1519171200,11272.56700835,10224.30217055,11217.16508497,10441.06050012,66377090.386978,6189.48202244,10724.17532619
1519257600,10912.0,9722.22419156,10441.06050012,9845.53808217,56575837.76165,5590.31206937,10120.33622803
1519344000,10405.49959884,9559.9702306,9826.55515516,10149.24000003,44982531.925189,4499.46693758,9997.3024692
1519430400,10490.0,9360.00000009,10148.0,9700.0,41772803.848891,4245.8643374,9838.46880856
1519516800,9844.99999999,9247.71854949,9690.61347383,9559.19777954,24996319.767008,2618.50784237,9546.0167667
1519603200,10455.0,9358.52927553,9560.19775733,10338.04883746,37444837.677279,3754.49295542,9973.34077381
1519689600,10879.0,10121.0,10330.5116,10589.17434034,36852886.425201,3483.13849842,10580.36780389
1519776000,11074.0,10252.00000001,10588.1532,10322.06729641,33726412.58637,3174.71862066,10623.43363814
1519862400,11080.0,10201.12439999,10322.06729641,10936.78449799,27817545.131465,2598.6106121,10704.7762377
1519948800,11193.00000028,10777.00000001,10934.19799973,11022.24380591,25434092.038258,2313.33856956,10994.53939554
1520035200,11539.43999433,11014.2716,11014.2716,11441.00000065,23739477.586728,2093.93995257,11337.22939742
1520121600,11547.36779581,11075.48434259,11460.0,11500.60520003,17647922.485175,1566.56517948,11265.36113296
1520208000,11700.0,11417.0,11514.6079455,11434.99999889,24901651.745496,2155.96704769,11550.10776819
1520294400,11434.99999889,10558.97250033,11434.99999889,10734.02469622,37276267.358262,3394.38434617,10981.7461892
1520380800,10893.75963244,9424.0,10719.57445341,9909.60413712,57144246.840109,5661.37524084,10093.70416358
1520467200,10109.77083479,9070.00000001,9909.60413712,9281.94370128,43154941.918718,4504.28226734,9580.86979398
1520553600,9410.56138943,8359.32039962,9298.62936256,9230.48866747,56492671.164133,6392.80237338,8836.91812519
1520640000,9509.99999995,8680.0,9215.90764284,8760.7768,34485772.01441,3744.79984474,9208.97603188
1520726400,9726.22913411,8443.78491653,8768.99999999,9523.53110032,35047641.116825,3847.8265667,9108.4253693
1520812800,9900.00000191,8777.22362708,9530.0,9101.30580003,40200145.324384,4287.93175334,9375.18310385
1520899200,9478.99999999,8829.32583225,9127.58779987,9121.00715914,29690956.609377,3248.52521103,9139.82643833
1520985600,9350.0,7935.0,9125.999996,8187.99998872,48654884.610393,5693.12816797,8546.24789305
1521072000,8437.0,7648.0607857,8187.99998827,8259.8224,47669036.289991,5922.18003655,8049.23794882
1521158400,8589.58559982,7906.94368489,8250.0,8258.66373104,30293485.734963,3638.63290546,8325.513049
1521244800,8353.70899998,7723.14847086,8258.66373104,7850.0,32809486.258088,4102.08311628,7998.24999349
1521331200,8325.94657268,7321.0,7852.75469967,8200.0,49270227.628786,6427.03405196,7666.09095742
1521417600,8698.0,8100.99999999,8208.6373,8611.0,30867203.249579,3684.56586776,8377.43288013
1521504000,9039.68000007,8306.81315698,8609.4422,8886.88859654,31096079.368649,3577.53709533,8692.0354814
1521590400,9176.43934596,8759.87579422,8885.99999656,8905.70096672,26892421.625438,2994.77899801,8979.76833793
1521676800,9106.26756362,8480.11254304,8896.0,8712.00720381,25848434.005773,2967.13541664,8711.57880453
1521763200,8907.7,8270.0,8700.0,8907.7,23230776.098734,2737.51850322,8486.07089647
1521849600,9000.0,8510.0,8908.42081826,8533.31390908,20316440.529555,2300.09414271,8832.87346909
1521936000,8660.99248761,8330.0,8533.31390907,8454.81444718,17290811.19398,2034.67724751,8498.06091611
1522022400,8497.96079172,7840.0,8459.4316022,8116.52304613,26434106.321788,3251.75642316,8129.17786016
1522108800,8200.0,7739.0,8141.49178806,7782.71671273,21593823.746428,2716.31609758,7949.67263407
1522195200,8100.1,7731.0,7782.71671273,7943.58381606,13849708.705977,1748.46722293,7921.05709752
1522281600,7966.5132066,6900.1,7943.54212629,7080.40276816,34489532.902819,4677.82565665,7372.98382503
1522368000,7269.21615741,6590.53296207,7088.52145285,6837.72532501,35027751.490543,5087.42348433,6885.16527048
1522454400,7230.95559729,6790.000004,6845.0,6933.87920545,18957202.511776,2699.73747484,7021.8688626
1522540800,7043.14185553,6427.09999983,6920.00000001,6823.02040095,22954922.432952,3411.40302818,6728.88024174
1522627200,7131.61946349,6766.01585088,6809.83130039,7058.89414772,14808465.741363,2119.40689378,6987.08010473
1522713600,7505.45,7005.42709637,7047.40542744,7412.27033867,19811522.405184,2699.01522427,7340.2781233
1522800000,7414.66693777,6684.31650299,7406.14599941,6769.9450882,22349003.475062,3178.49206832,7031.32271362
1522886400,6910.00000001,6542.31393183,6777.91287792,6774.99999999,18492360.409472,2738.73480833,6752.1544449
1522972800,6847.59216377,6499.98299166,6775.0,6613.54563751,13065306.229829,1976.90460795,6608.97150893
1523059200,7062.79473838,6599.24631203,6614.99291873,6890.0,14149413.865074,2053.41542105,6890.67283708
1523145600,7115.54428517,6890.0,6890.00000001,7030.0,8340252.1463294,1190.82084126,7003.78416076
1523232000,7184.0,6618.07799362,7025.00000046,6761.53778457,15617695.07127,2267.3272213,6888.15223693
1523318400,6881.87332722,6658.71497418,6759.51995272,6834.0,7405417.2814759,1090.36913979,6791.66074243
1523404800,6979.11765561,6799.0,6835.6,6966.46006249,7697428.1286448,1116.27922067,6895.6117664
1523491200,8028.0,6750.0,6963.9,7929.99999855,34359542.262921,4567.16142515,7523.17228677
1523577600,8230.0,7735.89167312,7921.84468403,7875.0,30649592.704763,3822.42314383,8018.36728993
1523664000,8173.0008011,7822.30000001,7874.91258045,7995.99999982,12958802.284693,1619.11469147,8003.63454977
1523750400,8404.01784022,7997.5573637,7997.5573637,8356.0,17196145.752657,2086.87743606,8240.13210144
1523836800,8404.0,7870.0,8364.99999999,8060.0,17449234.947984,2162.83492681,8067.7608502
1523923200,8168.57040884,7830.98999999,8060.0,7891.1,12532418.654109,1564.20049971,8012.02828948
1524009600,8234.0,7873.93788908,7893.2,8164.19061751,14237112.456389,1760.86005676,8085.31740028
1524096000,8296.99999997,8103.87643262,8167.0,8286.99999791,11710389.14802,1425.94588046,8212.36577663
1524182400,8920.90530616,8216.00000001,8286.99999834,8860.0,22050729.04556,2593.64350525,8501.83496726
1524268800,9019.90000059,8583.08841264,8851.10000069,8931.99999846,23340304.852188,2657.07514747,8784.20953747
1524355200,9027.83932177,8732.0000003,8905.20399847,8791.99999909,11823357.130444,1329.17603859,8895.2529892
1524441600,8990.0,8756.93816833,8782.81550804,8934.97778259,9447143.885438,1061.77679778,8897.48570998
1524528000,9729.87993246,8915.23330792,8942.93334776,9633.63095161,25024653.314253,2680.71797761,9335.05632568
1524614400,9754.97802829,8770.10010001,9635.99999999,8860.0240739,38461430.043163,4185.7259806,9188.71187971
1524700800,9299.0,8652.58532314,8876.89999935,9286.0,21137393.154648,2378.23582635,8887.84573861
1524787200,9386.0,8920.00000004,9286.0,8920.01000009,18317132.706367,1990.54976734,9202.04709618
1524873600,9430.77714092,8881.05894107,8920.00000001,9330.76125733,12877750.857104,1392.22287568,9249.77680086
1524960000,9580.0,9168.08572389,9358.16229919,9423.79999636,13342531.648018,1425.39953828,9360.55561244
1525046400,9454.0,9101.0,9423.79999636,9218.79293079,8793026.5439363,948.45068395,9270.93700572
1525132800,9235.38,8823.0,9235.38,9070.97331262,13794052.732076,1534.88265332,8987.04060681
1525219200,9279.99999996,8967.2763848,9081.58477857,9245.0,9004373.5264052,987.54927015,9117.89801134
1525305600,9822.51833374,9160.0,9245.0,9746.08286219,17811110.32278,1880.07036238,9473.64028452
1525392000,9820.0,9537.0,9756.0,9719.99999895,11970925.831359,1237.90525996,9670.30855959
1525478400,9994.48298795,9690.19107228,9716.34555274,9878.36795403,13562083.072954,1374.46302582,9867.18654353
1525564800,9975.0,9478.0,9880.0,9669.9999996,12617211.610339,1306.01149755,9660.87330318
1525651200,9689.889576,9180.00000002,9670.0,9390.0,16105813.498988,1722.22352059,9351.75562662
1525737600,9474.0,9056.20692385,9389.99999978,9201.0,14209452.262851,1537.74101765,9240.47163973
1525824000,9376.0,8970.9,9200.99999971,9300.40000001,11797110.837484,1283.37655987,9192.24427683
1525910400,9402.37950456,8995.0,9317.60720751,9020.0,9465746.7510457,1028.10559088,9206.97916149
1525996800,9026.92553121,8355.0,9020.0,8385.23146603,20738578.682844,2382.67340787,8703.91158701
1526083200,8636.48351648,8152.1,8409.99999971,8471.75248934,13929983.993335,1661.53606963,8383.79873175
1526169600,8750.0,8311.00388856,8443.91022179,8701.6132838,6799864.567417,792.78338572,8577.2036724
1526256000,8882.0,8275.00000001,8673.43452866,8671.0,12112713.584169,1413.12017065,8571.60900802
1526342400,8866.86022463,8420.0,8650.00000566,8449.74000183,8419455.2390586,979.01887203,8599.89064521
1526428800,8484.70466449,8079.000001,8462.67000131,8336.80381573,11940054.191281,1444.15778714,8267.83215629
1526515200,8471.74999999,7989.0,8341.95055587,8050.0,7648369.7757188,929.42654109,8229.12778749
1526601600,8265.0,7920.0,8053.273328,8240.0,7234919.8032129,892.9624489,8102.15458905
1526688000,8390.0,8135.0,8244.0,8219.5,4771375.8352467,577.41002635,8263.41008556
1526774400,8585.0,8156.85537637,8226.79361551,8525.00000001,6782042.8189281,805.62638566,8418.34743703
1526860800,8580.0,8309.88,8529.14120759,8381.24277848,6062085.5409272,717.90349393,8444.15104841
1526947200,8400.0,7955.0,8390.0,7985.23121618,9584532.9095799,1169.04450506,8198.60396083
1527033600,8033.00182348,7430.0,7986.23121619,7508.99999979,19243976.453546,2497.60562867,7704.97000513
1527120000,7720.56403461,7260.0,7499.64723025,7575.00000126,13827894.745935,1843.36557195,7501.43919163
1527206400,7647.56598436,7337.4983627,7575.69842051,7450.00000188,7905172.2701063,1059.66460819,7460.07010992
1527292800,7617.26184739,7299.00000001,7460.15,7331.75686948,5997112.5626232,801.25240347,7484.67341458
1527379200,7395.0,7222.1,7331.75686948,7347.47616732,5261553.0523294,720.85700719,7299.02463297
1527465600,7450.0,7059.19,7352.05866919,7100.0,9233362.6492644,1279.43503878,7216.74986958
1527552000,7531.00388855,7055.0,7110.27109751,7456.49341186,11622755.884149,1585.01313013,7332.90826631
1527638400,7556.23433461,7272.20810307,7463.6089913,7381.00000001,7474637.8126876,1007.12877308,7421.72998377
1527724800,7599.0,7337.2958179,7384.17186741,7489.99999999,7785406.0073348,1035.90023874,7515.59437499
1527811200,7600.0,7350.84342703,7489.99999999,7529.99999984,4902505.5607615,656.53829809,7467.20423625
1527897600,7710.0,7446.97004431,7529.99999985,7644.22813214,6206080.919582,814.59346462,7618.62350869
1527984000,7771.9651282,7596.15218141,7644.1249646,7710.0,6761318.7827418,878.34655475,7697.78027383
1528070400,7757.55,7448.39307872,7710.0,7487.93552169,9352222.765236,1238.18679722,7553.15981904
1528156800,7658.22046665,7360.01,7498.18208824,7622.73002569,7160775.840949,954.59387764,7501.38462929
1528243200,7689.24681964,7487.37927988,7627.99999949,7650.00000217,5039711.6621179,663.41137019,7596.66157164
1528329600,7750.0,7635.0,7655.0,7694.09351679,4276410.1097994,555.35999568,7700.24874507
1528416000,7701.18704458,7545.0,7685.70818855,7610.62165072,3186170.1512712,418.51881118,7612.96760422
1528502400,7682.86154523,7466.3,7615.35332351,7490.0,2839641.6000634,372.65128418,7620.10415799
1528588800,7498.76022096,6650.0,7490.10000015,6763.91319959,15931634.96422,2281.16823245,6983.98072425
1528675200,6955.68849993,6622.12873599,6765.49999999,6874.596078,9301862.6777257,1374.04591776,6769.68837612
1528761600,6883.89999914,6434.29893281,6874.5960782,6540.00000001,8876482.4049226,1331.43295303,6666.86398644
1528848000,6614.80741578,6123.77679339,6540.0,6292.30084274,15956497.066475,2510.56524084,6355.73886187
1528934400,6703.09894302,6260.53925299,6299.23959935,6626.9286401,11338006.950267,1748.71232487,6483.63186386
1529020800,6655.80953363,6363.10000082,6626.96239158,6376.15122659,4453023.1227525,684.08686459,6509.44105676
1529107200,6557.93095203,6330.0,6374.45125813,6483.83962365,4296299.72215,667.06825117,6440.5699336
1529193600,6577.0,6428.41135718,6485.0,6442.0,2122722.472826,326.71054619,6497.2572743
1529280000,6799.0,6382.07754452,6444.0,6714.48541476,5951226.5306125,902.73869411,6592.41325251
1529366400,6833.0,6660.00000001,6715.0,6746.0,4505434.430291,669.19519346,6732.61624459
1529452800,6807.06370614,6556.63650014,6746.2,6753.0,3724220.6476888,558.00986656,6674.1125397
1529539200,6789.78706472,6676.1,6759.67999948,6712.63276587,2713250.0965438,403.34190514,6726.92339171
1529625600,6730.02540511,5888.88,6719.47637959,6041.6665,21259174.748666,3435.74180712,6187.65202455
1529712000,6250.0,6006.10000001,6041.69798095,6164.34251788,4788665.8231423,782.39311825,6120.53673714
1529798400,6241.45949872,5760.0,6154.55052255,6151.81429999,14338863.113712,2419.30164393,5926.86040192
1529884800,6339.0,6065.0,6140.00000867,6240.00000166,6561441.0479429,1055.43460721,6216.81438444
1529971200,6264.02000026,6021.75327797,6246.89999979,6078.39999986,3910752.0256011,633.84921771,6169.84594495
1530057600,6185.0639698,6001.3,6078.89999921,6137.87057885,7357602.1956644,1211.09385424,6075.17094559
1530144000,6165.28461488,5781.55130152,6137.87057885,5872.99999926,5956196.0827863,995.22591949,5984.76784631
1530230400,6300.0,5800.0,5866.24997922,6197.50000071,11344774.017679,1907.17130902,5948.48190302
1530316800,6514.60037248,6183.33534474,6199.99999978,6390.5236881,8010440.2100846,1254.88350955,6383.41339982
1530403200,6500.0,6262.0,6399.4592826,6348.80000001,4052190.7026685,636.34641739,6367.90055216
1530489600,6795.8308,6275.0,6362.66333749,6614.23108202,9550138.5143586,1451.12707304,6581.18692138
1530576000,6674.9293,6470.0,6615.0,6497.65940927,6198369.1096407,941.91629563,6580.59440992
1530662400,6781.09999999,6410.89,6511.0,6585.60313941,6234600.9332713,945.4389895,6594.397949
1530748800,6697.97359292,6461.18461459,6583.2,6532.21538558,8076724.7856507,1226.31612051,6586.16864817
1530835200,6635.5,6441.51030018,6536.39429217,6605.0,4221722.5515858,644.67123021,6548.64426044
1530921600,6800.000001,6516.71,6613.0,6760.0,3875908.5847144,585.20662627,6623.14541689
1531008000,6782.0,6680.0,6760.0,6703.51638138,3801523.1776766,563.69507269,6743.9354393
1531094400,6800.122952,6630.0,6703.5,6654.50000001,4637908.5540731,691.3443278,6708.53635095
1531180800,6682.2281419,6260.00000004,6659.95530488,6298.0,7289756.0363088,1129.84911761,6451.97303134
1531267200,6406.06879997,6285.00106009,6304.02325863,6374.00000397,2878962.3033615,453.41030679,6349.57401772
1531353600,6377.0,5999.0,6377.0,6245.0,7600660.6691654,1230.35922841,6177.59471677
1531440000,6349.0,6123.00000001,6245.65547191,6218.64153614,4697950.9982241,753.56490598,6234.3017316
1531526400,6317.10572651,6178.206,6221.45599921,6253.61666487,3026352.6963247,484.82957173,6242.09592976
1531612800,6387.83960165,6235.09605744,6251.53947838,6343.13643,3711992.6771214,585.15607968,6343.59413842
1531699200,6744.98365423,6335.00000359,6350.16910676,6735.0,7529274.8367352,1148.02037309,6558.48538338
1531785600,7450.06703767,6661.09423324,6719.59975922,7320.51202306,19957081.728342,2792.41339503,7146.89370988
1531872000,7589.6158,7232.00000002,7320.5120232,7372.78,14560219.990659,1961.46281179,7423.14353509
1531958400,7564.99999999,7272.72113756,7376.04590835,7475.18836125,7417323.7658908,1001.07677059,7409.34560045
1532044800,7689.6158,7286.42714559,7480.8367389,7340.57785179,11562127.477698,1557.42429795,7423.87767605
1532131200,7450.0,7220.0,7340.57785188,7411.41060024,5209452.0157898,709.91569083,7338.12772851
1532217600,7579.96287255,7359.5,7399.89329578,7405.0,5882855.4037268,790.32968665,7443.54603287
1532304000,7800.0,7380.0,7402.66279778,7720.0,7196172.2366053,935.74597399,7690.30531429
1532390400,8480.00000001,7700.0,7719.99999999,8410.0,16411414.545027,2018.61021767,8130.0562146
1532476800,8483.406,8055.32130921,8410.09309769,8173.03501117,12994442.793978,1576.09666253,8244.69913737
1532563200,8314.94,7850.50000048,8174.98401119,7938.00204999,10739872.401859,1327.64620757,8089.40841364
1532649600,8280.0,7801.995264,7938.00204999,8185.4764035,10536639.041297,1311.01613127,8037.00182627
1532736000,8234.46501281,8075.0,8199.95557941,8218.0,7048688.88539,862.59514647,8171.49147457
1532822400,8297.99999998,8125.62313,8218.0,8221.15112094,3698921.0513855,449.60361692,8227.07138506
1532908800,8264.0,7863.9999995,8223.00993812,8178.05451886,8844876.672858,1094.78907681,8079.0691652
1532995200,8178.05451886,7643.00000001,8178.05451886,7731.55172042,12331578.698452,1575.23601512,7828.40068414
1533081600,7752.40186539,7440.00000001,7733.55387023,7616.01739137,10837740.586977,1433.33708282,7561.19458352
1533168000,7699.38887939,7464.6937052,7604.99203941,7536.86137497,6425286.3739446,848.02934569,7576.72645009
1533254400,7533.9999994,7290.0,7533.9999994,7411.21513438,11275198.867729,1523.87923022,7399.01079044
1533340800,7489.99999999,6939.96894754,7411.21513438,7005.0,9226190.047259,1289.8550708,7152.88892226
1533427200,7084.0,6899.0,7005.0,7034.20000001,4431720.4074659,634.2690391,6987.13027795
1533513600,7149.0,6850.0,7020.01513133,6928.5,5755826.9227061,825.53607721,6972.22941746
1533600000,7150.46150139,6663.47410509,6938.75121385,6712.0,9018760.8319387,1301.60057224,6928.97731015
1533686400,6722.15692553,6124.0,6722.15692553,6278.64307702,15041359.034925,2342.84877672,6420.11519667
1533772800,6615.89544153,6184.29063412,6280.67370878,6526.3435,8185726.2153254,1272.22227114,6434.19503102
1533859200,6568.00000059,6017.1712832,6534.98999998,6147.0,9048838.6813281,1440.88372241,6280.06170143
1533945600,6479.27935498,6011.0,6147.0,6220.0,11838236.333939,1920.8164839,6163.12720822
1534032000,6469.0,6158.99999999,6220.2475963,6310.79273054,5945092.3038946,942.77416492,6305.95589602
1534118400,6530.0,6151.0,6310.99999751,6247.99951731,7378997.5901052,1170.18635929,6305.8311452
1534204800,6247.15589592,5755.0,6246.22906202,6189.72523945,16773201.978627,2789.21200889,6013.59879606
1534291200,6650.0,6176.69636165,6190.83856624,6265.65991614,12135793.835497,1896.93963881,6397.5645757
1534377600,6472.43620644,6210.00000001,6275.84255265,6312.89651855,8716171.045482,1375.05858755,6338.76339844
1534464000,6580.0,6286.1254482,6312.89651887,6579.0,7911496.9364828,1221.02161708,6479.40775643
1534550400,6619.88375235,6300.75370135,6579.0,6388.0,6235435.0822141,970.3499971,6425.96496197
1534636800,6544.22339997,6306.21067385,6388.0,6487.46551362,5142768.2729369,800.67846044,6423.01314076
1534723200,6521.57330046,6222.50117648,6480.62482263,6250.0,6499111.7946707,1020.04557075,6371.393574
1534809600,6490.0,6248.0,6250.1,6468.94324001,4288196.902821,671.15774538,6389.25339436
1534896000,6894.59709394,6255.60855945,6479.13228986,6354.76760181,14297907.619845,2172.95858866,6579.92641666
1534982400,6567.21624341,6344.41097009,6354.76760182,6530.61679861,3817505.5576789,592.45962623,6443.48642281
1535068800,6718.0,6458.00247604,6525.836537,6685.5221834,4998490.5109563,759.90734702,6577.76310567
1535155200,6789.0,6665.0,6693.30687869,6726.09110293,3486018.4579402,519.28501314,6713.11200926
1535241600,6778.39567784,6571.29781001,6726.25829319,6713.15160008,4767849.845302,715.03995965,6667.94880615
1535328000,6935.81519294,6650.0,6711.7249996,6905.0,3967505.1764849,585.97426312,6770.78401935
1535414400,7125.2884,6863.0,6899.94648226,7076.19119035,7739541.4591951,1103.57616493,7013.14662743
1535500800,7123.00003973,6899.9,7076.30737,7032.11521635,5185638.3387394,738.18491363,7024.85006533
1535587200,7059.01888,6805.54366445,7040.3,6992.11499978,6820688.1664363,987.17600192,6909.29292564
1535673600,7090.0,6887.9150175,6984.6111043,7026.53245,5835158.3307751,833.13113403,7003.8894148
1535760000,7275.0,7013.87034594,7019.16858241,7202.0,8207003.3956277,1147.90106421,7149.57381913
1535846400,7338.0,7130.8720297,7201.66,7299.99999999,7885339.4268228,1087.33774476,7251.96882461
1535932800,7335.0,7196.07706309,7300.0,7267.45,4761188.7841162,655.44826722,7264.01917928
1536019200,7409.75926505,7246.40614416,7267.44999903,7359.08511489,4671679.1770379,636.0422325,7344.91978414
1536105600,7395.893925,6680.0,7359.08511332,6700.00000001,13686813.591495,1951.00439185,7015.26539287
1536192000,6725.70621878,6300.0,6700.41491795,6510.00000005,11377818.542885,1766.22580357,6441.88218736
1536278400,6550.0,6320.0,6511.50999985,6388.73890713,5680268.7102325,881.43886861,6444.31385149
1536364800,6474.1,6121.4578745,6397.88266733,6181.8813584,5167866.4086024,826.44958524,6253.09335366
1536451200,6448.58975983,6147.0,6180.55599492,6247.78526753,3828041.6937824,605.31078923,6324.09294843
1536537600,6360.18486353,6231.0,6240.0,6312.83369544,3558526.4659393,565.54730661,6292.18179336
1536624000,6397.45613999,6162.34000005,6315.0,6291.15296,5055767.9607088,804.30805026,6285.8601988
1536710400,6350.0,6197.00000002,6291.05295,6338.40716479,4899249.0784907,781.49603468,6269.06453913
1536796800,6523.32440495,6333.42326464,6333.42326464,6488.37579999,4710302.4095983,729.52419825,6456.67740823
1536883200,6580.81401315,6382.7915,6483.87504268,6484.07812637,5278846.8328034,813.6535684,6487.83098583
1536969600,6567.5156795,6474.352125,6478.6382,6516.58184441,2464325.4178532,378.18386149,6516.20988834
1537056000,6519.60810804,6375.0,6518.27163,6500.08120626,3547222.9144335,549.00812785,6461.1482681
1537142400,6530.0,6206.76043284,6500.08120627,6253.27600298,5990226.821944,944.23519789,6343.99865132
1537228800,6385.38555938,6226.48009191,6253.27600297,6336.19450791,5591492.3964428,886.21873925,6309.38181376
1537315200,6523.1804,6120.10000001,6333.58189646,6383.93693339,8714438.7295818,1378.20392345,6323.04014036
1537401600,6550.0,6333.90000001,6389.46819001,6492.03633727,4488578.236178,697.36767163,6436.45872726
1537488000,6786.12134509,6492.0,6492.03633727,6757.43406554,11037158.959702,1650.3769754,6687.65931918
1537574400,6832.39,6628.7939,6757.43406554,6730.99999804,5541774.7999802,825.33113444,6714.60771165
1537660800,6785.99999964,6661.00000001,6728.8,6711.950582,3772212.3730017,561.60393901,6716.85526218
1537747200,6729.76999789,6560.0,6700.80135001,6590.24225756,4950955.4500344,746.64241394,6630.95928867
1537833600,6587.69911094,6334.35826089,6585.67972447,6440.89,5603555.0335731,872.12412743,6425.18061056
1537920000,6556.0,6384.23702625,6443.27272316,6465.05487499,5567948.1389751,859.64145099,6477.05869995
1538006400,6739.49466574,6432.40000001,6468.39999837,6692.51876894,5649212.2225134,857.48919446,6588.08560972
1538092800,6800.0,6540.67000001,6692.51876891,6641.01010618,5178066.1491546,775.78255142,6674.63600422
1538179200,6640.48566538,6478.42879199,6640.48566538,6597.36970001,4018772.8452861,612.8009818,6558.03917526
1538265600,6666.6,6537.31343531,6597.36970001,6620.0,2992962.0128897,452.9082779,6608.31819362
1538352000,6666.7600838,6511.11000004,6631.35417381,6607.8,2988404.1697499,453.29574955,6592.61458488
1538438400,6629.99999999,6480.24797347,6609.70183894,6541.60056855,3892076.277264,593.92177106,6553.18000941
1538524800,6544.2836499,6425.0,6526.0,6503.93358207,3820455.0365681,588.87226735,6487.74827478
1538611200,6642.0,6503.95019086,6503.98340849,6600.60957597,5269427.5023677,799.04174058,6594.68365012
1538697600,6688.0,6551.76969135,6600.54835858,6642.91127625,2637211.751115,398.29150505,6621.31056695
1538784000,6647.58648203,6570.0,6636.89191879,6600.17905775,1825159.2479422,276.31870289,6605.26858606
1538870400,6638.96101123,6540.0,6599.5026927,6607.93889473,2025975.8407758,307.9432889,6579.0550202
1538956800,6715.99999997,6589.84105,6607.93889477,6674.06372622,2521343.9419952,378.84575018,6655.3312022
1539043200,6678.99998652,6610.0,6674.06372622,6654.91816418,1587725.5549679,238.70905803,6651.29998865
1539129600,6655.99999826,6500.0,6655.99999826,6630.2,3018851.9125007,458.86955762,6578.88905979
1539216000,6632.77637331,6202.3498311,6630.2,6250.28449,12222069.77029,1927.56505129,6340.67823657
1539302400,6350.0,6200.0,6253.0,6304.11076323,3243873.7921597,515.45764316,6293.19175921
1539388800,6336.43583209,6285.92233482,6294.06620016,6329.231245,1430111.3171272,226.25032401,6320.92494622
1539475200,6420.0,6311.98852599,6329.231245,6342.37193126,2725994.0665527,428.34305009,6364.04411366
1539561600,7648.33502239,6304.48465801,6337.4564202,6750.0,37844318.124111,5460.79214415,6930.18835456
1539648000,6890.32467676,6679.45404329,6747.60668885,6758.7549257,2893533.0384809,427.461995,6769.10011258
1539734400,6800.5391658,6684.5807986,6758.73892192,6739.75026251,1727250.4244056,256.18446814,6742.21367495
1539820800,6791.15596619,6580.0,6739.75026248,6610.0,2517831.5444433,377.01959177,6678.2512087
1539907200,6638.31804138,6525.75,6619.55094417,6528.13706268,1553039.7071474,236.19542505,6575.2319581
1539993600,6613.28308511,6510.0,6531.29741432,6592.93784549,1325161.5040669,201.46515563,6577.62132574
1540080000,6662.38149866,6575.36450002,6592.92093047,6592.24579599,1029697.7823557,155.37071049,6627.36096853
1540166400,6640.54836161,6549.62948001,6594.66053628,6581.55485034,1485753.5569979,225.62694672,6585.00050014
1540252800,6597.0,6530.0,6582.16769502,6556.15443792,1650846.0234749,251.51118658,6563.70814325
